Order_ID,Date,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Total_Revenue,Sales_Rep,Currency,Year
ORD-005251,2022-08-06,Asia-Pacific,China,Food & Beverage,Energy Drink Case 24x,169,47.08,7956.52,Hassan Chen,CNY,2022
ORD-005252,2024-05-27,Middle East,United Arab Emirates,Automotive Parts,LED Headlight Kit,3,303.5,910.5,Valentina Diallo,AED,2024
ORD-005253,2022-03-15,Europe,United Kingdom,Industrial Equipment,Conveyor Belt System,9,1297.37,11676.33,Wei Petrov,GBP,2022
ORD-005254,2022-05-07,Latin America,Peru,Raw Materials,Stainless Steel Rod,531,410.26,217848.06,Sarah Tanaka,PEN,2022
ORD-005256,2024-09-10,Middle East,United Arab Emirates,Industrial Equipment,CNC Milling Unit,3,3413.61,10240.83,Sophie Abbas,AED,2024
ORD-005257,2022-01-08,Europe,United Kingdom,Food & Beverage,Premium Olive Oil 5L,173,14.63,2530.99,Valentina Abbas,GBP,2022
ORD-005258,2022-12-24,Asia-Pacific,India,Apparel & Footwear,Performance Running Shoe,109,161.23,17574.07,Sophie Williams,INR,2022
ORD-005259,2022-11-15,North America,United States,Apparel & Footwear,Performance Running Shoe,189,139.54,26373.06,Ahmed Williams,USD,2022
ORD-005260,2022-06-18,Latin America,Colombia,Pharmaceuticals,Vitamin D3 Supplement,19,59.61,1132.59,Yuki Sharma,COP,2022
ORD-005261,2024-02-28,Middle East,United Arab Emirates,Pharmaceuticals,Collagen Peptides Powder,180,63.13,11363.4,Robert Abbas,AED,2024
ORD-005262,2023-08-18,Asia-Pacific,China,Consumer Goods,Portable Blender,77,316.36,24359.72,Valentina Tanaka,CNY,2023
ORD-005263,2024-12-21,Latin America,Colombia,Food & Beverage,Organic Coffee Blend 1kg,279,67.58,18854.82,Priya Diallo,COP,2024
ORD-005264,2023-10-27,Latin America,Argentina,Food & Beverage,Freeze Dried Meal Pack,140,15.0,2100.0,James Garcia,ARS,2023
ORD-005265,2024-07-18,Latin America,Chile,Industrial Equipment,Hydraulic Press M3,2,6563.49,13126.98,Kwame Garcia,CLP,2024
ORD-005266,2023-02-10,Asia-Pacific,Japan,Pharmaceuticals,Probiotic Complex,185,18.86,3489.1,Mei Zhang,JPY,2023
ORD-005267,2023-05-19,Europe,United Kingdom,Food & Beverage,Freeze Dried Meal Pack,83,65.27,5417.41,Kwame Lindqvist,GBP,2023
ORD-005268,2024-12-14,Latin America,Chile,Consumer Goods,Portable Blender,47,280.65,13190.55,Mei Chen,CLP,2024
ORD-005269,2022-12-06,Europe,Spain,Automotive Parts,Synthetic Motor Oil 5L,83,361.81,30030.23,David Diallo,EUR,2022
ORD-005270,2023-08-27,Middle East,Turkey,Apparel & Footwear,Performance Running Shoe,110,30.2,3322.0,Omar Garcia,TRY,2023
ORD-005271,2023-01-10,Middle East,Turkey,Automotive Parts,High-Flow Air Filter,31,359.01,11129.31,Ahmed Brown,TRY,2023
ORD-005272,2022-04-13,Latin America,Argentina,Apparel & Footwear,Compression Leggings,74,45.8,3389.2,James Williams,ARS,2022
ORD-005273,2022-07-29,North America,Mexico,Electronics,Smart Router Z5,9,603.99,5435.91,Mei Williams,MXN,2022
ORD-005274,2022-04-26,Europe,Netherlands,Consumer Goods,Ergonomic Office Chair,22,328.85,7234.7,Sophie Petrov,EUR,2022
ORD-005275,2024-03-21,Latin America,Peru,Apparel & Footwear,Merino Wool Sweater,86,55.46,4769.56,John Smith,PEN,2024
ORD-005276,2023-03-05,North America,Mexico,Consumer Goods,Robot Vacuum V2,76,286.07,21741.32,Wei Smith,MXN,2023
ORD-005277,2023-09-11,North America,Mexico,Pharmaceuticals,Collagen Peptides Powder,235,38.49,9045.15,Priya Chen,MXN,2023
ORD-005278,2022-05-15,Europe,Italy,Electronics,4K Monitor Pro,45,889.54,40029.3,Ravi Williams,EUR,2022
ORD-005279,2024-01-07,Middle East,Saudi Arabia,Apparel & Footwear,Tactical Boot,10,79.42,794.2,Amara Sharma,SAR,2024
ORD-005280,2023-03-13,North America,United States,Apparel & Footwear,Tactical Boot,58,89.78,5207.24,Mei Diallo,USD,2023
ORD-005281,2023-08-16,North America,United States,Electronics,4K Monitor Pro,29,592.05,17169.45,Carlos Chen,USD,2023
ORD-005282,2023-06-19,Middle East,Egypt,Industrial Equipment,CNC Milling Unit,1,680.11,680.11,Sophie Chen,EGP,2023
ORD-005283,2023-07-07,Europe,Spain,Automotive Parts,High-Flow Air Filter,60,470.62,28237.2,Kwame Johnson,EUR,2023
ORD-005284,2023-07-09,Europe,Netherlands,Pharmaceuticals,Vitamin D3 Supplement,310,32.68,10130.8,Nadia Johnson,EUR,2023
ORD-005285,2022-03-05,Asia-Pacific,South Korea,Apparel & Footwear,Performance Running Shoe,11,170.09,1870.99,Fatima Brown,KRW,2022
ORD-005286,2022-05-24,North America,United States,Pharmaceuticals,Omega-3 Fish Oil,297,60.41,17941.77,John Zhang,USD,2022
ORD-005287,2024-04-11,Latin America,Brazil,Industrial Equipment,Industrial Air Compressor,3,5893.83,17681.49,Omar Williams,BRL,2024
ORD-005288,2022-04-12,Latin America,Chile,Automotive Parts,Synthetic Motor Oil 5L,31,406.83,12611.73,Michael Brown,CLP,2022
ORD-005289,2023-12-18,Latin America,Argentina,Pharmaceuticals,Zinc Immune Support,194,18.28,3546.32,Carlos Garcia,ARS,2023
ORD-005290,2024-03-03,Asia-Pacific,South Korea,Food & Beverage,Premium Olive Oil 5L,129,51.52,6646.08,Valentina Taylor,KRW,2024
ORD-005291,2023-06-13,Latin America,Brazil,Raw Materials,Carbon Fiber Roll,804,745.34,599253.36,Michael Garcia,BRL,2023
ORD-005292,2023-09-07,Latin America,Chile,Apparel & Footwear,Performance Running Shoe,29,120.03,3480.87,Kwame Johnson,CLP,2023
ORD-005295,2023-09-05,Asia-Pacific,Australia,Food & Beverage,Premium Olive Oil 5L,155,84.13,13040.15,Nadia Okonkwo,AUD,2023
ORD-005296,2024-10-08,Middle East,Israel,Industrial Equipment,Industrial Air Compressor,1,8414.95,8414.95,Michael Lindqvist,ILS,2024
ORD-005297,2022-05-13,North America,Mexico,Pharmaceuticals,Vitamin D3 Supplement,68,34.99,2379.32,Priya Patel,MXN,2022
ORD-005298,2024-11-10,Middle East,Turkey,Industrial Equipment,Industrial Air Compressor,12,3473.55,41682.6,Ravi Johnson,TRY,2024
ORD-005300,2024-02-22,Asia-Pacific,China,Electronics,Smart Router Z5,4,499.33,1997.32,Ravi Anderson,CNY,2024
ORD-005301,2022-06-09,North America,United States,Automotive Parts,Timing Belt Kit,30,476.47,14294.1,Sophie Petrov,USD,2022
ORD-005302,2024-08-15,Middle East,Turkey,Industrial Equipment,CNC Milling Unit,2,4556.1,9112.2,Valentina Johnson,TRY,2024
ORD-005303,2022-06-21,Asia-Pacific,Australia,Apparel & Footwear,Tactical Boot,12,82.1,985.2,Amara Mueller,AUD,2022
ORD-005304,2022-08-16,North America,United States,Raw Materials,Carbon Fiber Roll,603,629.38,379516.14,James Smith,USD,2022
ORD-005305,2024-11-04,Latin America,Chile,Food & Beverage,Organic Coffee Blend 1kg,237,39.25,9302.25,Elena Patel,CLP,2024
ORD-005306,2024-09-14,Latin America,Brazil,Automotive Parts,Synthetic Motor Oil 5L,57,413.7,23580.9,Sophie Diallo,BRL,2024
ORD-005307,2022-11-23,Europe,Netherlands,Apparel & Footwear,Compression Leggings,60,188.07,11284.2,Ingrid Sharma,EUR,2022
ORD-005308,2023-02-25,Asia-Pacific,India,Apparel & Footwear,Merino Wool Sweater,133,21.4,2846.2,Hassan Okonkwo,INR,2023
ORD-005309,2022-12-28,North America,Canada,Industrial Equipment,Industrial Air Compressor,13,10233.74,133038.62,Amara Lindqvist,CAD,2022
ORD-005310,2023-07-29,Europe,France,Automotive Parts,Synthetic Motor Oil 5L,7,438.91,3072.37,Michael Rossi,EUR,2023
ORD-005311,2023-12-09,Middle East,United Arab Emirates,Industrial Equipment,Hydraulic Press M3,6,8280.32,49681.92,Fatima Patel,AED,2023
ORD-005312,2022-12-28,Latin America,Peru,Electronics,4K Monitor Pro,14,855.41,11975.74,John Mensah,PEN,2022
ORD-005313,2022-07-16,Europe,Germany,Consumer Goods,Ergonomic Office Chair,79,291.69,23043.51,Ingrid Johnson,EUR,2022
ORD-005314,2022-05-24,Europe,United Kingdom,Raw Materials,Copper Wire Spool 500m,905,687.42,622115.1,Robert Garcia,GBP,2022
ORD-005316,2022-09-10,Asia-Pacific,India,Apparel & Footwear,Merino Wool Sweater,103,91.37,9411.11,Wei Mueller,INR,2022
ORD-005317,2024-03-23,Latin America,Argentina,Automotive Parts,High-Flow Air Filter,22,417.71,9189.62,Kwame Johnson,ARS,2024
ORD-005319,2024-01-07,Europe,France,Pharmaceuticals,Probiotic Complex,243,13.66,3319.38,James Mensah,EUR,2024
ORD-005320,2024-06-18,Middle East,Israel,Electronics,Portable SSD 2TB,31,570.05,17671.55,Yuki Anderson,ILS,2024
ORD-005321,2023-02-14,Middle East,Turkey,Apparel & Footwear,Compression Leggings,62,103.94,6444.28,Ahmed Johnson,TRY,2023
ORD-005322,2024-03-08,North America,Mexico,Electronics,Smart Router Z5,17,316.18,5375.06,Michael Dubois,MXN,2024
ORD-005323,2022-01-12,Europe,Netherlands,Consumer Goods,Stainless Steel Cookware Set,6,94.59,567.54,Priya Brown,EUR,2022
ORD-005324,2024-02-26,Latin America,Brazil,Raw Materials,Copper Wire Spool 500m,713,205.54,146550.02,Valentina Sharma,BRL,2024
ORD-005325,2023-08-02,Latin America,Colombia,Electronics,Industrial Sensor X2,43,506.14,21764.02,Maria Anderson,COP,2023
ORD-005326,2023-06-23,Asia-Pacific,Singapore,Consumer Goods,Stainless Steel Cookware Set,17,183.81,3124.77,Amara Anderson,SGD,2023
ORD-005327,2024-07-21,Middle East,Egypt,Electronics,Wireless Headset X1,26,478.07,12429.82,Ahmed Tanaka,EGP,2024
ORD-005329,2024-09-14,Asia-Pacific,South Korea,Pharmaceuticals,Probiotic Complex,287,27.58,7915.46,Michael Smith,KRW,2024
ORD-005330,2023-09-22,Middle East,Israel,Industrial Equipment,Industrial Air Compressor,3,746.05,2238.15,Michael Garcia,ILS,2023
ORD-005331,2022-12-02,Middle East,Israel,Electronics,Smart Router Z5,20,498.17,9963.4,Carlos Smith,ILS,2022
ORD-005332,2024-01-09,Asia-Pacific,Singapore,Industrial Equipment,Welding Station Pro,5,1014.19,5070.95,Maria Al-Rashid,SGD,2024
ORD-005333,2024-08-16,Europe,United Kingdom,Industrial Equipment,Conveyor Belt System,8,1367.16,10937.28,Ingrid Taylor,GBP,2024
ORD-005334,2022-09-08,Latin America,Colombia,Electronics,Industrial Sensor X2,40,263.86,10554.4,Nadia Al-Rashid,COP,2022
ORD-005335,2022-02-20,Middle East,Israel,Apparel & Footwear,Compression Leggings,22,67.36,1481.92,Fatima Al-Rashid,ILS,2022
ORD-005336,2023-06-13,Europe,Germany,Electronics,Smart Router Z5,3,631.96,1895.88,David Petrov,EUR,2023
ORD-005337,2023-03-12,North America,Canada,Automotive Parts,Timing Belt Kit,18,118.47,2132.46,Amara Mueller,CAD,2023
ORD-005338,2023-06-28,Middle East,Saudi Arabia,Automotive Parts,Timing Belt Kit,69,252.61,17430.09,Ravi Zhang,SAR,2023
ORD-005339,2022-12-31,Europe,Germany,Industrial Equipment,Conveyor Belt System,13,11586.13,150619.69,Maria Mensah,EUR,2022
ORD-005340,2024-04-22,North America,Canada,Automotive Parts,LED Headlight Kit,54,390.69,21097.26,Wei Okonkwo,CAD,2024
ORD-005341,2023-02-25,Asia-Pacific,Japan,Consumer Goods,Ergonomic Office Chair,31,176.96,5485.76,Mei Chen,JPY,2023
ORD-005342,2022-05-23,Europe,Netherlands,Pharmaceuticals,Collagen Peptides Powder,225,51.01,11477.25,Kwame Abbas,EUR,2022
ORD-005343,2023-03-02,Asia-Pacific,China,Automotive Parts,High-Flow Air Filter,40,436.42,17456.8,Valentina Tanaka,CNY,2023
ORD-005344,2023-07-28,North America,Mexico,Food & Beverage,Protein Supplement 2kg,247,43.8,10818.6,Ingrid Al-Rashid,MXN,2023
ORD-005345,2023-08-25,Asia-Pacific,Japan,Pharmaceuticals,Vitamin D3 Supplement,133,41.63,5536.79,Robert Al-Rashid,JPY,2023
ORD-005346,2023-04-13,Middle East,Turkey,Raw Materials,Industrial Grade Resin,664,218.39,145010.96,Maria Okonkwo,TRY,2023
ORD-005347,2023-03-07,Europe,Germany,Food & Beverage,Organic Coffee Blend 1kg,110,26.32,2895.2,Omar Taylor,EUR,2023
ORD-005348,2024-03-02,Middle East,Saudi Arabia,Apparel & Footwear,Compression Leggings,37,23.09,854.33,John Smith,SAR,2024
ORD-005349,2023-06-14,Middle East,Saudi Arabia,Raw Materials,Copper Wire Spool 500m,846,57.03,48247.38,Fatima Sharma,SAR,2023
ORD-005350,2024-11-20,Middle East,Turkey,Automotive Parts,Synthetic Motor Oil 5L,7,207.0,1449.0,Amara Anderson,TRY,2024
ORD-005351,2024-08-08,Europe,Italy,Electronics,Wireless Headset X1,50,372.29,18614.5,Michael Zhang,EUR,2024
ORD-005352,2024-10-28,Latin America,Chile,Consumer Goods,Ergonomic Office Chair,28,31.02,868.56,Amara Tanaka,CLP,2024
ORD-005354,2024-08-08,North America,United States,Industrial Equipment,Conveyor Belt System,8,5669.84,45358.72,Elena Al-Rashid,USD,2024
ORD-005355,2022-01-07,Middle East,Turkey,Industrial Equipment,Hydraulic Press M3,5,4974.8,24874.0,Yuki Mensah,TRY,2022
ORD-005356,2022-05-20,Latin America,Peru,Industrial Equipment,Welding Station Pro,9,8853.9,79685.1,Hassan Mensah,PEN,2022
ORD-005358,2022-12-01,Latin America,Peru,Electronics,Industrial Sensor X2,47,525.52,24699.44,Valentina Williams,PEN,2022
ORD-005359,2022-06-03,Latin America,Colombia,Electronics,Smart Router Z5,40,670.8,26832.0,Sarah Garcia,COP,2022
ORD-005361,2022-01-09,North America,Mexico,Consumer Goods,Robot Vacuum V2,38,190.28,7230.64,Nadia Williams,MXN,2022
ORD-005362,2022-04-02,Asia-Pacific,India,Raw Materials,Stainless Steel Rod,785,720.18,565341.3,David Lindqvist,INR,2022
ORD-005363,2023-10-14,Europe,France,Food & Beverage,Energy Drink Case 24x,502,55.78,28001.56,Omar Patel,EUR,2023
ORD-005364,2022-07-24,Europe,Italy,Electronics,Wireless Headset X1,47,291.94,13721.18,Michael Smith,EUR,2022
ORD-005365,2022-04-25,Latin America,Chile,Automotive Parts,High-Flow Air Filter,70,171.45,12001.5,Amara Anderson,CLP,2022
ORD-005366,2024-10-18,Asia-Pacific,China,Electronics,Portable SSD 2TB,1,710.93,710.93,Omar Tanaka,CNY,2024
ORD-005367,2023-05-09,Latin America,Peru,Industrial Equipment,Conveyor Belt System,3,4668.73,14006.19,Sophie Taylor,PEN,2023
ORD-005368,2022-06-14,Middle East,Turkey,Electronics,Industrial Sensor X2,22,378.25,8321.5,Amara Lindqvist,TRY,2022
ORD-005369,2022-06-09,North America,United States,Raw Materials,Aluminum Sheet 2mm,190,275.91,52422.9,Ahmed Diallo,USD,2022
ORD-005371,2022-11-22,Europe,France,Apparel & Footwear,Tactical Boot,226,119.01,26896.26,Maria Petrov,EUR,2022
ORD-005373,2022-01-28,Middle East,Israel,Automotive Parts,High-Flow Air Filter,36,330.7,11905.2,Ravi Patel,ILS,2022
ORD-005374,2022-08-28,Asia-Pacific,South Korea,Automotive Parts,LED Headlight Kit,68,336.9,22909.2,Michael Rossi,KRW,2022
ORD-005375,2023-10-10,Asia-Pacific,South Korea,Pharmaceuticals,Omega-3 Fish Oil,165,77.16,12731.4,Sarah Williams,KRW,2023
ORD-005376,2024-07-19,Asia-Pacific,India,Automotive Parts,Synthetic Motor Oil 5L,25,123.22,3080.5,Hassan Zhang,INR,2024
ORD-005378,2022-08-02,North America,United States,Pharmaceuticals,Probiotic Complex,95,30.5,2897.5,Ravi Sharma,USD,2022
ORD-005379,2022-10-04,Middle East,Turkey,Consumer Goods,Air Purifier Home,72,299.4,21556.8,Valentina Zhang,TRY,2022
ORD-005380,2024-01-04,Middle East,Turkey,Industrial Equipment,CNC Milling Unit,4,5648.7,22594.8,Sophie Anderson,TRY,2024
ORD-005381,2024-04-24,Middle East,Turkey,Industrial Equipment,Welding Station Pro,1,8538.29,8538.29,Maria Sharma,TRY,2024
ORD-005382,2023-07-05,Asia-Pacific,South Korea,Pharmaceuticals,Zinc Immune Support,34,61.56,2093.04,Ingrid Dubois,KRW,2023
ORD-005383,2022-11-26,Europe,Italy,Apparel & Footwear,Merino Wool Sweater,153,111.25,17021.25,Priya Anderson,EUR,2022
ORD-005385,2024-06-07,Asia-Pacific,South Korea,Electronics,Portable SSD 2TB,40,158.68,6347.2,Maria Abbas,KRW,2024
ORD-005386,2022-08-06,North America,United States,Electronics,Portable SSD 2TB,24,473.08,11353.92,Valentina Abbas,USD,2022
ORD-005387,2023-05-25,Asia-Pacific,Australia,Pharmaceuticals,Probiotic Complex,54,15.59,841.86,Amara Taylor,AUD,2023
ORD-005388,2023-09-03,Asia-Pacific,South Korea,Industrial Equipment,Industrial Air Compressor,3,8864.66,26593.98,James Anderson,KRW,2023
ORD-005389,2024-11-03,Asia-Pacific,China,Industrial Equipment,Conveyor Belt System,9,11246.85,101221.65,Valentina Tanaka,CNY,2024
ORD-005390,2022-08-12,North America,Canada,Consumer Goods,Air Purifier Home,55,168.31,9257.05,Elena Mensah,CAD,2022
ORD-005391,2022-05-02,Middle East,United Arab Emirates,Electronics,Smart Router Z5,44,598.02,26312.88,Valentina Mensah,AED,2022
ORD-005392,2023-03-14,North America,United States,Raw Materials,Copper Wire Spool 500m,241,496.53,119663.73,James Anderson,USD,2023
ORD-005393,2024-04-13,Europe,United Kingdom,Electronics,4K Monitor Pro,9,293.05,2637.45,Ravi Mueller,GBP,2024
ORD-005394,2023-09-20,Asia-Pacific,China,Food & Beverage,Freeze Dried Meal Pack,225,72.43,16296.75,John Okonkwo,CNY,2023
ORD-005397,2024-01-06,Middle East,Egypt,Raw Materials,Carbon Fiber Roll,791,424.68,335921.88,Ingrid Diallo,EGP,2024
ORD-005398,2023-06-18,Asia-Pacific,India,Industrial Equipment,Hydraulic Press M3,6,7743.28,46459.68,John Garcia,INR,2023
ORD-005399,2022-07-22,Middle East,Saudi Arabia,Consumer Goods,Stainless Steel Cookware Set,39,166.96,6511.44,Nadia Sharma,SAR,2022
ORD-005400,2024-10-10,North America,Mexico,Consumer Goods,Air Purifier Home,37,179.68,6648.16,Fatima Anderson,MXN,2024
ORD-005402,2024-08-25,Latin America,Colombia,Electronics,Industrial Sensor X2,9,922.21,8299.89,David Anderson,COP,2024
ORD-005403,2024-11-10,Latin America,Colombia,Raw Materials,Aluminum Sheet 2mm,962,249.97,240471.14,Fatima Al-Rashid,COP,2024
ORD-005404,2022-06-02,Middle East,United Arab Emirates,Automotive Parts,Synthetic Motor Oil 5L,77,42.24,3252.48,Ravi Lindqvist,AED,2022
ORD-005405,2024-11-06,Asia-Pacific,Australia,Industrial Equipment,Welding Station Pro,12,2481.48,29777.76,Priya Chen,AUD,2024
ORD-005406,2022-09-21,Latin America,Colombia,Industrial Equipment,Hydraulic Press M3,7,5381.76,37672.32,Elena Taylor,COP,2022
ORD-005407,2023-01-04,Asia-Pacific,India,Raw Materials,Copper Wire Spool 500m,523,223.66,116974.18,Wei Smith,INR,2023
ORD-005408,2022-07-01,Asia-Pacific,Singapore,Pharmaceuticals,Zinc Immune Support,302,40.94,12363.88,Nadia Williams,SGD,2022
ORD-005409,2023-12-19,Europe,United Kingdom,Pharmaceuticals,Zinc Immune Support,108,104.48,11283.84,Priya Dubois,GBP,2023
ORD-005411,2023-11-05,Europe,Germany,Consumer Goods,Portable Blender,45,265.69,11956.05,Priya Brown,EUR,2023
ORD-005412,2022-02-12,Latin America,Peru,Food & Beverage,Protein Supplement 2kg,93,55.51,5162.43,Omar Al-Rashid,PEN,2022
ORD-005413,2022-07-26,Europe,Spain,Industrial Equipment,Hydraulic Press M3,3,8848.84,26546.52,Kwame Dubois,EUR,2022
ORD-005414,2023-06-09,Europe,Germany,Apparel & Footwear,Merino Wool Sweater,137,71.73,9827.01,Ingrid Taylor,EUR,2023
ORD-005415,2022-04-17,Middle East,Saudi Arabia,Raw Materials,Industrial Grade Resin,368,394.9,145323.2,James Patel,SAR,2022
ORD-005416,2024-04-03,North America,Mexico,Pharmaceuticals,Vitamin D3 Supplement,191,71.7,13694.7,Valentina Tanaka,MXN,2024
ORD-005417,2023-06-07,Europe,Italy,Automotive Parts,LED Headlight Kit,27,383.75,10361.25,Sarah Mueller,EUR,2023
ORD-005418,2024-10-12,Asia-Pacific,South Korea,Industrial Equipment,Hydraulic Press M3,1,6573.51,6573.51,David Diallo,KRW,2024
ORD-005419,2024-11-25,North America,Canada,Consumer Goods,Ergonomic Office Chair,102,221.5,22593.0,John Garcia,CAD,2024
ORD-005420,2024-03-07,Europe,Spain,Automotive Parts,LED Headlight Kit,12,266.29,3195.48,Michael Dubois,EUR,2024
ORD-005421,2023-04-05,Asia-Pacific,Australia,Food & Beverage,Premium Olive Oil 5L,454,84.11,38185.94,Elena Patel,AUD,2023
ORD-005422,2022-10-28,Middle East,Saudi Arabia,Industrial Equipment,Industrial Air Compressor,1,7930.09,7930.09,Ahmed Mueller,SAR,2022
ORD-005423,2023-10-05,Asia-Pacific,Japan,Pharmaceuticals,Collagen Peptides Powder,157,25.31,3973.67,Ravi Lindqvist,JPY,2023
ORD-005424,2023-04-04,Latin America,Brazil,Pharmaceuticals,Probiotic Complex,103,24.63,2536.89,Wei Anderson,BRL,2023
ORD-005425,2023-03-13,Latin America,Peru,Consumer Goods,Stainless Steel Cookware Set,57,208.41,11879.37,John Mensah,PEN,2023
ORD-005426,2024-08-09,North America,Mexico,Automotive Parts,Ceramic Brake Pad Set,7,225.0,1575.0,Sarah Al-Rashid,MXN,2024
ORD-005427,2024-10-18,North America,United States,Electronics,Wireless Headset X1,21,543.85,11420.85,Valentina Zhang,USD,2024
ORD-005428,2022-01-11,Middle East,Israel,Raw Materials,Copper Wire Spool 500m,561,266.28,149383.08,Sarah Brown,ILS,2022
ORD-005429,2023-01-31,Europe,Spain,Electronics,Smart Router Z5,38,142.28,5406.64,James Brown,EUR,2023
ORD-005430,2023-03-03,Europe,Italy,Automotive Parts,Timing Belt Kit,64,99.16,6346.24,Ravi Anderson,EUR,2023
ORD-005431,2024-02-28,Middle East,Saudi Arabia,Raw Materials,Carbon Fiber Roll,154,504.82,77742.28,Kwame Taylor,SAR,2024
ORD-005432,2022-07-01,Middle East,Turkey,Pharmaceuticals,Omega-3 Fish Oil,201,19.94,4007.94,Carlos Rossi,TRY,2022
ORD-005433,2022-02-23,Asia-Pacific,China,Raw Materials,Aluminum Sheet 2mm,372,306.68,114084.96,Mei Tanaka,CNY,2022
ORD-005434,2023-07-03,North America,Canada,Food & Beverage,Protein Supplement 2kg,460,82.2,37812.0,Ahmed Abbas,CAD,2023
ORD-005435,2024-02-27,Middle East,Turkey,Food & Beverage,Protein Supplement 2kg,115,19.24,2212.6,Valentina Tanaka,TRY,2024
ORD-005436,2022-10-16,Middle East,Israel,Electronics,Portable SSD 2TB,30,746.75,22402.5,Valentina Chen,ILS,2022
ORD-005437,2024-12-17,Asia-Pacific,South Korea,Consumer Goods,Ergonomic Office Chair,112,174.63,19558.56,Ravi Johnson,KRW,2024
ORD-005438,2022-11-16,Asia-Pacific,Singapore,Apparel & Footwear,Compression Leggings,204,99.2,20236.8,Ahmed Smith,SGD,2022
ORD-005439,2022-09-25,Europe,Germany,Automotive Parts,Synthetic Motor Oil 5L,63,508.66,32045.58,Elena Abbas,EUR,2022
ORD-005440,2024-04-28,North America,Canada,Food & Beverage,Protein Supplement 2kg,452,42.14,19047.28,Wei Zhang,CAD,2024
ORD-005441,2022-01-20,Latin America,Chile,Raw Materials,Industrial Grade Resin,634,659.99,418433.66,John Johnson,CLP,2022
ORD-005442,2022-06-16,Asia-Pacific,China,Food & Beverage,Premium Olive Oil 5L,109,10.57,1152.13,Kwame Anderson,CNY,2022
ORD-005443,2023-09-15,Asia-Pacific,Australia,Raw Materials,Industrial Grade Resin,447,403.99,180583.53,Robert Mensah,AUD,2023
ORD-005444,2022-10-13,Asia-Pacific,Singapore,Raw Materials,Aluminum Sheet 2mm,522,515.5,269091.0,Amara Dubois,SGD,2022
ORD-005446,2023-09-01,Europe,France,Electronics,Portable SSD 2TB,28,828.1,23186.8,Omar Garcia,EUR,2023
ORD-005447,2024-05-06,North America,Canada,Raw Materials,Copper Wire Spool 500m,867,678.38,588155.46,Kwame Brown,CAD,2024
ORD-005448,2023-10-22,Europe,Italy,Consumer Goods,Stainless Steel Cookware Set,39,91.62,3573.18,Carlos Lindqvist,EUR,2023
ORD-005449,2022-05-24,Middle East,United Arab Emirates,Raw Materials,Stainless Steel Rod,862,526.2,453584.4,Sophie Okonkwo,AED,2022
ORD-005450,2024-02-13,Middle East,Saudi Arabia,Electronics,Portable SSD 2TB,3,144.2,432.6,Amara Al-Rashid,SAR,2024
ORD-005451,2024-03-24,North America,Canada,Automotive Parts,Ceramic Brake Pad Set,26,282.44,7343.44,Sophie Patel,CAD,2024
ORD-005452,2022-08-31,North America,Canada,Electronics,Industrial Sensor X2,46,201.84,9284.64,Hassan Anderson,CAD,2022
ORD-006044,2024-04-08,Asia-Pacific,Australia,Pharmaceuticals,Vitamin D3 Supplement,106,48.63,5154.78,Carlos Dubois,AUD,2024
ORD-005453,2022-08-01,Latin America,Chile,Automotive Parts,LED Headlight Kit,39,334.12,13030.68,Sophie Patel,CLP,2022
ORD-005454,2024-08-02,North America,Mexico,Automotive Parts,Ceramic Brake Pad Set,58,170.02,9861.16,Wei Okonkwo,MXN,2024
ORD-005455,2024-11-16,Europe,Spain,Consumer Goods,Stainless Steel Cookware Set,75,289.12,21684.0,Ingrid Taylor,EUR,2024
ORD-005456,2024-11-07,Asia-Pacific,Singapore,Raw Materials,Industrial Grade Resin,199,875.68,174260.32,David Tanaka,SGD,2024
ORD-005459,2023-11-13,North America,Canada,Food & Beverage,Energy Drink Case 24x,229,68.67,15725.43,James Al-Rashid,CAD,2023
ORD-005460,2022-11-07,Europe,France,Automotive Parts,Synthetic Motor Oil 5L,14,445.92,6242.88,Wei Brown,EUR,2022
ORD-005461,2022-02-06,Latin America,Chile,Apparel & Footwear,Merino Wool Sweater,112,90.7,10158.4,Carlos Dubois,CLP,2022
ORD-005462,2024-07-09,Latin America,Colombia,Apparel & Footwear,Waterproof Jacket,96,41.96,4028.16,Maria Abbas,COP,2024
ORD-005463,2022-08-05,Asia-Pacific,Singapore,Industrial Equipment,CNC Milling Unit,10,4374.15,43741.5,Sophie Anderson,SGD,2022
ORD-005464,2022-08-30,Europe,Italy,Apparel & Footwear,Waterproof Jacket,173,184.16,31859.68,Wei Petrov,EUR,2022
ORD-005465,2024-02-20,North America,Mexico,Apparel & Footwear,Waterproof Jacket,8,126.54,1012.32,James Williams,MXN,2024
ORD-005466,2024-06-04,Latin America,Peru,Electronics,Industrial Sensor X2,19,718.47,13650.93,Mei Williams,PEN,2024
ORD-005467,2022-07-21,North America,Canada,Apparel & Footwear,Merino Wool Sweater,68,137.27,9334.36,Mei Williams,CAD,2022
ORD-005469,2024-05-15,North America,Mexico,Automotive Parts,Ceramic Brake Pad Set,67,418.62,28047.54,Wei Dubois,MXN,2024
ORD-005470,2024-03-07,Asia-Pacific,Japan,Automotive Parts,Synthetic Motor Oil 5L,55,67.61,3718.55,Ravi Rossi,JPY,2024
ORD-005471,2022-01-05,Europe,Spain,Food & Beverage,Organic Coffee Blend 1kg,385,36.32,13983.2,Amara Johnson,EUR,2022
